filename,satellite_name,satellite_norad_id,time_enters,time_leaves,azimuth_enters,altitude_enters,azimuth_leaves,altitude_leaves
command_line_input,SENTINEL 3A,41335,2026-01-21T16:05:05Z,2026-01-21T16:05:35Z,2.25,43.13,357.22,52.66
command_line_input,HAIYANG 2D,48621,2026-01-21T20:01:42Z,2026-01-21T20:02:14Z,355.25,51.87,4.77,44.86
command_line_input,SWARM A,39452,2026-01-31T15:38:42Z,2026-01-31T15:38:58Z,357.81,43.30,357.41,52.87
command_line_input,SWARM B,39451,2026-01-31T10:08:39Z,2026-01-31T10:08:57Z,358.78,43.27,358.55,52.75
command_line_input,LAGEOS 1,8820,2026-01-31T02:07:57Z,2026-01-31T02:10:39Z,4.96,49.34,355.01,45.06
command_line_input,LAGEOS 1,8820,2026-01-31T21:13:02Z,2026-01-31T21:15:46Z,5.00,43.22,355.06,47.04
command_line_input,STARLETTE,7646,2026-01-31T21:50:17Z,2026-01-31T21:50:38Z,355.23,48.55,4.91,48.98
command_line_input,HAIYANG 2D,48621,2026-01-31T17:44:09Z,2026-01-31T17:44:41Z,355.35,51.73,4.82,44.74
command_line_input,SENTINEL 3B,43437,2026-01-31T16:07:24Z,2026-01-31T16:07:49Z,359.79,43.17,355.06,50.83
command_line_input,S6 MICHAEL FREILICH,46984,2026-01-29T10:45:49Z,2026-01-29T10:46:35Z,355.16,43.52,4.93,50.37
command_line_input,LAGEOS 1,8820,2026-01-29T01:20:18Z,2026-01-29T01:21:03Z,4.97,43.67,2.10,43.01
command_line_input,LAGEOS 1,8820,2026-01-29T20:26:13Z,2026-01-29T20:27:37Z,4.98,50.15,359.93,52.98
command_line_input,STARLETTE,7646,2026-01-29T21:11:44Z,2026-01-29T21:12:02Z,355.31,52.93,4.65,51.99
command_line_input,STARLETTE,7646,2026-01-29T23:01:10Z,2026-01-29T23:01:29Z,355.29,51.95,4.76,52.91
command_line_input,LARETS,27944,2026-01-29T08:49:16Z,2026-01-29T08:49:41Z,360.00,52.80,355.94,43.30
command_line_input,HAIYANG 2C,46469,2026-01-29T12:22:26Z,2026-01-29T12:22:48Z,355.06,47.40,1.36,43.11
command_line_input,JASON 3,41240,2026-02-01T02:13:24Z,2026-02-01T02:13:26Z,4.39,52.82,4.83,52.45
command_line_input,S6 MICHAEL FREILICH,46984,2026-02-01T09:58:04Z,2026-02-01T09:58:05Z,4.60,43.07,4.81,43.19
command_line_input,STARLETTE,7646,2026-02-01T20:20:12Z,2026-02-01T20:20:31Z,355.39,51.26,4.99,50.39
command_line_input,STARLETTE,7646,2026-02-01T22:09:37Z,2026-02-01T22:09:43Z,355.47,52.56,358.51,52.99
command_line_input,HAIYANG 2C,46469,2026-02-01T11:30:17Z,2026-02-01T11:30:21Z,3.76,52.95,4.94,51.93
